ID lead;fonte do lead;status atual;scoring;engagement score;data de criação;data de conversão
654001;Indicação;Qualificado;35;10;25/07/2016 09:58;
653998;Orgânico;Apresentação;80;0;25/07/2016 09:56;25/07/2016 09:57
653990;Orgânico;Apresentação;60;0;25/07/2016 09:52;25/07/2016 10:14
653964;Google;Apresentação;145;0;25/07/2016 09:38;25/07/2016 09:38
653943;Indicação;Fechado;0;0;25/07/2016 09:26;
653929;Google;Apresentação;60;0;25/07/2016 09:16;25/07/2016 09:41
653910;Indicação;Qualificado;-10;0;25/07/2016 09:02;
653908;Orgânico;Apresentação;100;0;25/07/2016 08:59;25/07/2016 09:02
653903;Orgânico;Apresentação;70;0;25/07/2016 08:57;25/07/2016 10:00
653879;Google;Qualificado;115;30;25/07/2016 08:44;25/07/2016 08:44
653858;Orgânico;Apresentação;185;0;25/07/2016 08:29;25/07/2016 09:02
653849;Google;Qualificado;70;20;25/07/2016 08:26;25/07/2016 08:33
653848;Google;Apresentação;160;0;25/07/2016 08:26;25/07/2016 08:30
653820;Indicação;Fechado;20;0;25/07/2016 08:05;
653785;Google;Apresentação;60;0;25/07/2016 07:37;25/07/2016 07:47
653773;Google;Apresentação;90;0;25/07/2016 07:33;25/07/2016 07:37
653763;Google;Apresentação;165;0;25/07/2016 07:26;25/07/2016 07:30
653761;Indicação;Fechado;0;0;25/07/2016 07:26;
653757;Google;Apresentação;220;0;25/07/2016 07:24;25/07/2016 08:45
653691;Indicação;Qualificado;10;10;25/07/2016 06:52;
653687;Google;Qualificado;430;280;25/07/2016 06:51;25/07/2016 06:55
653656;Orgânico;Apresentação;90;0;25/07/2016 06:35;25/07/2016 06:48
653652;Orgânico;Lead Ruim;80;0;25/07/2016 06:34;25/07/2016 06:40
653651;Google;Apresentação;150;0;25/07/2016 06:34;25/07/2016 06:34
653650;Indicação;Qualificado;30;30;25/07/2016 06:33;
653632;Google;Apresentação;130;0;25/07/2016 06:22;25/07/2016 09:20
653615;Google;Qualificado;60;10;25/07/2016 06:16;25/07/2016 06:20
653581;Google;Qualificado;140;90;25/07/2016 05:55;25/07/2016 05:59
653559;Google;Apresentação;80;0;25/07/2016 05:39;25/07/2016 05:42
653552;Google;Qualificado;100;40;25/07/2016 05:32;25/07/2016 05:32
653525;Google;Amostras;120;0;25/07/2016 05:18;25/07/2016 05:23
653502;Google;Apresentação;100;0;25/07/2016 05:06;25/07/2016 05:12
653473;Google;Qualificado;255;160;25/07/2016 04:52;25/07/2016 05:19
653452;Google;Apresentação;90;0;25/07/2016 04:32;25/07/2016 04:35
653449;Google;Qualificado;70;20;25/07/2016 04:29;25/07/2016 04:33
653444;Google;Apresentação;70;0;25/07/2016 04:24;25/07/2016 04:35
653415;Google;Fechado;230;0;25/07/2016 03:48;25/07/2016 03:53
653337;Orgânico;Apresentação;110;0;24/07/2016 19:41;24/07/2016 19:47
653279;Google;Apresentação;70;0;24/07/2016 18:12;24/07/2016 18:17
653259;Google;Apresentação;155;0;24/07/2016 17:52;24/07/2016 18:02
653246;Orgânico;Apresentação;90;0;24/07/2016 17:37;24/07/2016 17:40
653232;Google;Amostras;100;0;24/07/2016 17:27;28/07/2016 06:21
653222;Google;Amostras;70;0;24/07/2016 17:19;24/07/2016 17:21
653163;Google;Amostras;80;0;24/07/2016 16:22;24/07/2016 16:24
653151;Google;Amostras;180;0;24/07/2016 16:08;24/07/2016 16:09
653120;Google;Qualificado;60;10;24/07/2016 15:26;24/07/2016 15:32
653109;Google;Apresentação;115;0;24/07/2016 15:19;24/07/2016 15:23
653104;Orgânico;Apresentação;80;0;24/07/2016 15:17;24/07/2016 15:21
653091;Google;Apresentação;60;0;24/07/2016 15:06;24/07/2016 15:10
653082;Google;Fechado;150;0;24/07/2016 15:01;24/07/2016 15:09
653072;Google;Apresentação;85;0;24/07/2016 14:51;24/07/2016 14:56
653068;Orgânico;Qualificado;295;150;24/07/2016 14:44;24/07/2016 15:41
653053;Google;Apresentação;80;0;24/07/2016 14:24;24/07/2016 14:25
653049;Orgânico;Apresentação;100;0;24/07/2016 14:22;24/07/2016 14:30
653017;Orgânico;Apresentação;125;0;24/07/2016 13:51;24/07/2016 13:55
652987;Google;Apresentação;100;0;24/07/2016 13:18;24/07/2016 13:18
652986;Orgânico;Qualificado;90;20;24/07/2016 13:15;24/07/2016 13:16
652963;Google;Amostras;110;0;24/07/2016 12:59;24/07/2016 13:03
652948;Google;Qualificado;70;20;24/07/2016 12:40;24/07/2016 12:54
652937;Google;Apresentação;85;0;24/07/2016 12:30;24/07/2016 12:34
652926;Google;Fechado;180;0;24/07/2016 12:14;24/07/2016 12:20
652913;Google;Apresentação;85;0;24/07/2016 11:54;24/07/2016 11:56
652888;Google;Apresentação;115;0;24/07/2016 11:28;24/07/2016 11:33
652852;Google;Apresentação;100;0;24/07/2016 10:41;24/07/2016 10:43
652824;Orgânico;Qualificado;140;70;24/07/2016 10:11;24/07/2016 10:27
652822;Google;Apresentação;75;0;24/07/2016 10:06;24/07/2016 10:09
652806;Google;Apresentação;90;0;24/07/2016 09:51;24/07/2016 09:55
652787;Indicação;Qualificado;120;70;24/07/2016 09:26;
652784;Google;Apresentação;80;0;24/07/2016 09:23;24/07/2016 09:25
652766;Google;Amostras;60;0;24/07/2016 09:02;24/07/2016 09:02
652727;Orgânico;Apresentação;90;0;24/07/2016 08:25;24/07/2016 08:31
652708;Indicação;Perdido;0;0;24/07/2016 08:10;
652707;Google;Qualificado;190;70;24/07/2016 08:10;24/07/2016 08:22
652698;Google;Apresentação;120;0;24/07/2016 08:02;24/07/2016 08:07
652657;Google;Qualificado;175;110;24/07/2016 07:28;24/07/2016 07:45
652646;Google;Amostras;130;0;24/07/2016 07:20;24/07/2016 07:29
652641;Google;Apresentação;90;0;24/07/2016 07:18;24/07/2016 07:19
652616;Google;Apresentação;70;0;24/07/2016 06:54;24/07/2016 06:57
652610;Orgânico;Apresentação;130;0;24/07/2016 06:46;24/07/2016 06:52
652594;Google;Apresentação;255;0;24/07/2016 06:28;24/07/2016 06:28
652580;Google;Qualificado;75;10;24/07/2016 06:16;24/07/2016 06:19
652569;Google;Amostras;200;0;24/07/2016 06:02;24/07/2016 06:05
652559;Google;Apresentação;60;0;24/07/2016 05:52;24/07/2016 05:54
652549;Google;Qualificado;90;40;24/07/2016 05:28;24/07/2016 05:34
652531;Google;Amostras;60;0;24/07/2016 05:06;24/07/2016 05:07
652525;Google;Não Elegível;110;0;24/07/2016 04:52;24/07/2016 17:22
652507;Orgânico;Lead Ruim;310;0;24/07/2016 04:24;25/07/2016 05:23
652506;Google;Qualificado;165;80;24/07/2016 04:21;24/07/2016 04:23
652500;Google;Apresentação;75;0;24/07/2016 04:10;24/07/2016 04:15
652486;Google;Apresentação;95;0;24/07/2016 03:44;24/07/2016 03:47
652477;Google;Apresentação;170;0;24/07/2016 03:26;24/07/2016 03:31
652462;Orgânico;Amostras;80;0;24/07/2016 02:11;24/07/2016 02:36
652421;Orgânico;Apresentação;260;0;23/07/2016 19:32;23/07/2016 19:34
652416;Google;Qualificado;125;60;23/07/2016 19:11;23/07/2016 19:11
652401;Orgânico;Apresentação;120;0;23/07/2016 18:37;23/07/2016 18:40
652345;Google;Apresentação;230;0;23/07/2016 17:09;23/07/2016 17:18
652317;Orgânico;Qualificado;160;90;23/07/2016 16:20;23/07/2016 16:38
652302;Google;Apresentação;85;0;23/07/2016 16:09;23/07/2016 16:11
652250;Google;Qualificado;130;80;23/07/2016 15:15;23/07/2016 15:17
652227;Google;Qualificado;100;50;23/07/2016 14:59;23/07/2016 15:00
652194;Google;Apresentação;65;0;23/07/2016 14:32;23/07/2016 14:32
652178;Google;Qualificado;165;70;23/07/2016 14:16;23/07/2016 14:18
652174;Google;Fechado;140;0;23/07/2016 14:11;23/07/2016 14:16
652157;Google;Apresentação;165;0;23/07/2016 14:01;23/07/2016 14:01
652153;Google;Apresentação;210;0;23/07/2016 13:58;23/07/2016 14:04
652104;Orgânico;Apresentação;210;0;23/07/2016 13:18;23/07/2016 13:29
652085;Google;Qualificado;200;80;23/07/2016 12:57;25/07/2016 09:33
652084;Google;Apresentação;80;0;23/07/2016 12:50;23/07/2016 13:02
652074;Google;Apresentação;210;0;23/07/2016 12:42;23/07/2016 12:45
652058;Google;Apresentação;60;0;23/07/2016 12:29;23/07/2016 12:29
652050;Google;Qualificado;115;50;23/07/2016 12:22;23/07/2016 12:27
652014;Google;Qualificado;70;20;23/07/2016 11:36;23/07/2016 11:43
651975;Google;Apresentação;80;0;23/07/2016 10:59;23/07/2016 11:07
651935;Indicação;Fechado;0;0;23/07/2016 10:25;
651934;Indicação;Fechado;20;0;23/07/2016 10:25;
651930;Indicação;Amostras;20;0;23/07/2016 10:24;
651926;Indicação;Qualificado;20;20;23/07/2016 10:22;
651923;Google;Amostras;60;0;23/07/2016 10:19;23/07/2016 10:27
651920;Google;Apresentação;200;0;23/07/2016 10:17;23/07/2016 10:35
651869;Orgânico;Apresentação;140;0;23/07/2016 09:40;23/07/2016 09:45
651866;Google;Apresentação;145;0;23/07/2016 09:39;23/07/2016 10:18
651865;Google;Qualificado;70;20;23/07/2016 09:39;23/07/2016 10:15
651812;Indicação;Fechado;325;0;23/07/2016 09:02;
651807;Google;Qualificado;320;150;23/07/2016 08:57;23/07/2016 09:02
651801;Google;Apresentação;205;0;23/07/2016 08:55;25/07/2016 08:11
651788;Google;Não Elegível;70;0;23/07/2016 08:40;23/07/2016 08:58
651764;Google;Qualificado;110;60;23/07/2016 08:32;23/07/2016 08:40
651760;Google;Apresentação;90;0;23/07/2016 08:29;23/07/2016 08:34
651736;Google;Apresentação;60;0;23/07/2016 08:06;23/07/2016 08:09
651732;Google;Apresentação;195;0;23/07/2016 08:04;23/07/2016 08:06
651722;Google;Qualificado;160;60;23/07/2016 07:57;23/07/2016 07:57
651696;Google;Amostras;85;0;23/07/2016 07:30;23/07/2016 07:34
651663;Google;Apresentação;70;0;23/07/2016 07:11;23/07/2016 07:12
651661;Google;Qualificado;60;10;23/07/2016 07:10;23/07/2016 07:24
651642;Orgânico;Apresentação;205;0;23/07/2016 06:56;23/07/2016 07:37
651637;Orgânico;Qualificado;70;20;23/07/2016 06:53;23/07/2016 07:03
651623;Indicação;Qualificado;40;40;23/07/2016 06:47;
651611;Indicação;Fechado;30;0;23/07/2016 06:43;
651582;Google;Qualificado;90;40;23/07/2016 06:25;23/07/2016 06:45
651577;Orgânico;Apresentação;60;0;23/07/2016 06:18;23/07/2016 06:43
651570;Google;Amostras;100;0;23/07/2016 06:14;23/07/2016 06:33
651548;Indicação;Qualificado;20;20;23/07/2016 06:00;
651545;Google;Apresentação;180;0;23/07/2016 05:57;23/07/2016 06:00
651531;Google;Apresentação;180;0;23/07/2016 05:49;25/07/2016 07:53
651517;Google;Apresentação;90;0;23/07/2016 05:42;23/07/2016 08:07
651506;Google;Qualificado;105;30;23/07/2016 05:32;23/07/2016 06:17
651477;Google;Qualificado;120;70;23/07/2016 05:10;23/07/2016 05:15
651464;Orgânico;Qualificado;160;90;23/07/2016 04:58;23/07/2016 05:02
651443;Orgânico;Qualificado;100;40;23/07/2016 04:38;23/07/2016 04:45
651441;Google;Apresentação;110;0;23/07/2016 04:36;23/07/2016 04:36
651431;Orgânico;Apresentação;100;0;23/07/2016 04:22;23/07/2016 04:36
651425;Google;Apresentação;75;0;23/07/2016 04:12;23/07/2016 04:13
651417;Google;Qualificado;120;70;23/07/2016 04:04;23/07/2016 04:09
651374;Google;Apresentação;115;0;23/07/2016 02:45;23/07/2016 02:45
651363;Google;Apresentação;60;0;23/07/2016 02:31;23/07/2016 02:34
651349;Google;Apresentação;130;0;23/07/2016 01:58;23/07/2016 02:01
651289;Google;Apresentação;30;0;22/07/2016 19:34;22/07/2016 19:39
651284;Google;Apresentação;140;0;22/07/2016 19:25;22/07/2016 19:32
651277;Google;Apresentação;110;0;22/07/2016 19:05;22/07/2016 19:09
651262;Google;Apresentação;95;0;22/07/2016 18:38;22/07/2016 18:41
651251;Orgânico;Qualificado;132;40;22/07/2016 18:21;22/07/2016 18:24
651246;Orgânico;Qualificado;140;90;22/07/2016 18:16;25/07/2016 02:52
651241;Google;Apresentação;250;0;22/07/2016 18:11;22/07/2016 18:44
651199;Orgânico;Qualificado;140;90;22/07/2016 17:27;22/07/2016 17:36
651185;Google;Apresentação;85;0;22/07/2016 17:14;22/07/2016 17:14
651100;Google;Qualificado;210;20;22/07/2016 15:46;22/07/2016 15:47
651094;Google;Apresentação;100;0;22/07/2016 15:41;22/07/2016 15:47
651093;Google;Apresentação;130;0;22/07/2016 15:37;22/07/2016 15:53
651060;Google;Apresentação;85;0;22/07/2016 15:09;22/07/2016 15:11
651043;Orgânico;Qualificado;190;120;22/07/2016 14:56;22/07/2016 15:11
651023;Orgânico;Apresentação;180;0;22/07/2016 14:44;22/07/2016 14:49
651020;Google;Fechado;145;0;22/07/2016 14:40;22/07/2016 14:41
650994;Google;Apresentação;115;0;22/07/2016 14:10;22/07/2016 14:11
650970;Google;Qualificado;95;20;22/07/2016 13:50;22/07/2016 13:55
650952;Google;Apresentação;150;0;22/07/2016 13:33;22/07/2016 13:37
650918;Google;Qualificado;125;60;22/07/2016 13:03;22/07/2016 13:17
650907;Google;Amostras;70;0;22/07/2016 12:56;22/07/2016 13:11
650900;Orgânico;Apresentação;240;0;22/07/2016 12:53;03/08/2016 05:20
650862;Google;Apresentação;70;0;22/07/2016 12:25;22/07/2016 12:27
650851;Google;Qualificado;70;20;22/07/2016 12:21;22/07/2016 12:28
650847;Google;Qualificado;125;60;22/07/2016 12:19;22/07/2016 12:20
650820;Orgânico;Qualificado;100;30;22/07/2016 12:03;22/07/2016 12:05
650814;Google;Apresentação;125;0;22/07/2016 12:01;22/07/2016 12:03
650794;Google;Apresentação;85;0;22/07/2016 11:48;22/07/2016 11:54
650788;Orgânico;Apresentação;70;0;22/07/2016 11:42;22/07/2016 12:09
650770;Google;Apresentação;70;0;22/07/2016 11:28;22/07/2016 19:48
650743;Orgânico;Lead Ruim;90;0;22/07/2016 11:08;22/07/2016 11:13
650684;Google;Qualificado;65;0;22/07/2016 10:34;22/07/2016 10:35
650681;Orgânico;Apresentação;195;0;22/07/2016 10:34;24/07/2016 07:23
650656;Google;Qualificado;70;20;22/07/2016 10:11;22/07/2016 10:42
650654;Orgânico;Apresentação;170;0;22/07/2016 10:11;23/07/2016 03:49
650646;Google;Fechado;215;0;22/07/2016 10:08;22/07/2016 10:12
650612;Google;Apresentação;180;0;22/07/2016 09:47;22/07/2016 09:47
650591;Orgânico;Apresentação;300;0;22/07/2016 09:34;22/07/2016 09:44
650568;Google;Não Elegível;165;0;22/07/2016 09:21;22/07/2016 09:25
650511;Google;Qualificado;150;100;22/07/2016 08:36;22/07/2016 17:46
650507;Google;Qualificado;70;20;22/07/2016 08:34;22/07/2016 09:00
650506;Orgânico;Apresentação;130;0;22/07/2016 08:33;22/07/2016 08:56
650504;Google;Qualificado;110;40;22/07/2016 08:32;22/07/2016 08:40
650484;Google;Lead Ruim;70;0;22/07/2016 08:14;22/07/2016 08:17
650480;Google;Amostras;250;0;22/07/2016 08:11;22/07/2016 20:05
650444;Orgânico;Amostras;90;0;22/07/2016 07:47;22/07/2016 07:52
650419;Google;Apresentação;82;0;22/07/2016 07:26;22/07/2016 07:34
650398;Google;Amostras;70;0;22/07/2016 07:14;22/07/2016 07:18
650389;Google;Qualificado;100;40;22/07/2016 07:09;22/07/2016 07:15
650362;Google;Qualificado;110;50;22/07/2016 06:55;22/07/2016 07:06
650319;Google;Qualificado;70;20;22/07/2016 06:29;22/07/2016 06:32
650316;Google;Apresentação;80;0;22/07/2016 06:27;22/07/2016 06:45
650311;Indicação;Qualificado;0;0;22/07/2016 06:25;
650305;Orgânico;Fechado;275;0;22/07/2016 06:22;22/07/2016 06:23
650291;Google;Qualificado;100;50;22/07/2016 06:14;22/07/2016 07:01
650278;Google;Qualificado;85;20;22/07/2016 06:08;22/07/2016 06:11
650274;Google;Apresentação;80;0;22/07/2016 06:07;22/07/2016 19:48
650265;Orgânico;Apresentação;80;0;22/07/2016 05:58;22/07/2016 05:59
650258;Google;Qualificado;65;0;22/07/2016 05:53;22/07/2016 05:53
650231;Google;Não Elegível;90;0;22/07/2016 05:36;22/07/2016 05:41
650189;Google;Apresentação;170;0;22/07/2016 04:58;22/07/2016 05:06
650170;Google;Apresentação;220;0;22/07/2016 04:36;22/07/2016 06:13
650165;Orgânico;Qualificado;100;50;22/07/2016 04:33;22/07/2016 04:57
650133;Google;Qualificado;115;40;22/07/2016 03:57;22/07/2016 03:57
650102;Google;Qualificado;135;70;22/07/2016 03:08;22/07/2016 03:14
650088;Google;Apresentação;80;0;22/07/2016 02:36;22/07/2016 02:41
650012;Orgânico;Fechado;160;0;21/07/2016 19:37;21/07/2016 19:46
649981;Orgânico;Não contatado;195;0;21/07/2016 18:50;08/08/2016 12:12
649947;Orgânico;Apresentação;240;0;21/07/2016 17:49;21/07/2016 17:53
649941;Orgânico;Qualificado;160;110;21/07/2016 17:40;21/07/2016 17:49
649919;Orgânico;Qualificado;125;50;21/07/2016 17:18;21/07/2016 17:29
649851;Orgânico;Não Elegível;130;0;21/07/2016 16:09;21/07/2016 16:19
649833;Google;Qualificado;85;20;21/07/2016 15:54;21/07/2016 15:54
649774;Google;Apresentação;90;0;21/07/2016 14:53;23/07/2016 10:30
649773;Orgânico;Qualificado;230;90;21/07/2016 14:52;21/07/2016 15:03
649752;Orgânico;Apresentação;150;0;21/07/2016 14:33;21/07/2016 14:39
649735;Orgânico;Apresentação;155;0;21/07/2016 14:17;21/07/2016 14:18
649712;Orgânico;Apresentação;80;0;21/07/2016 13:54;02/08/2016 09:09
649691;Google;Qualificado;75;10;21/07/2016 13:37;21/07/2016 13:41
649677;Indicação;Fechado;110;0;21/07/2016 13:27;
649656;Orgânico;Lead Ruim;80;0;21/07/2016 13:08;21/07/2016 13:11
649619;Orgânico;Qualificado;235;120;21/07/2016 12:43;21/07/2016 13:17
649555;Orgânico;Apresentação;110;0;21/07/2016 12:06;28/07/2016 09:50
649514;Google;Apresentação;220;0;21/07/2016 11:36;21/07/2016 11:49
649500;Orgânico;Apresentação;140;0;21/07/2016 11:28;21/07/2016 11:52
649488;Google;Qualificado;80;30;21/07/2016 11:22;21/07/2016 11:35
649470;Google;Interessado;150;0;21/07/2016 11:08;21/07/2016 11:25
649451;Orgânico;Qualificado;120;50;21/07/2016 10:57;21/07/2016 11:02
649426;Orgânico;Não Elegível;60;0;21/07/2016 10:44;21/07/2016 11:18
649413;Orgânico;Amostras;60;0;21/07/2016 10:33;21/07/2016 10:45
649405;Google;Lead Ruim;115;0;21/07/2016 10:28;21/07/2016 10:55
649404;Google;Qualificado;85;20;21/07/2016 10:27;21/07/2016 10:28
649401;Google;Qualificado;305;90;21/07/2016 10:26;21/07/2016 10:30
649378;Orgânico;Qualificado;140;120;21/07/2016 10:08;21/07/2016 10:42
649359;Google;Amostras;80;0;21/07/2016 09:57;21/07/2016 10:36
649341;Orgânico;Apresentação;80;0;21/07/2016 09:48;21/07/2016 09:53
649339;Indicação;Amostras;60;0;21/07/2016 09:47;
649334;Google;Lead Ruim;65;0;21/07/2016 09:45;21/07/2016 09:46
649332;Google;Apresentação;120;0;21/07/2016 09:45;25/07/2016 10:44
649293;Google;Qualificado;240;140;21/07/2016 09:26;21/07/2016 09:29
649262;Google;Qualificado;70;20;21/07/2016 09:07;21/07/2016 09:13
649235;Google;Qualificado;175;100;21/07/2016 08:50;21/07/2016 09:41
649223;Google;Qualificado;60;10;21/07/2016 08:44;21/07/2016 08:59
649212;Google;Qualificado;150;50;21/07/2016 08:38;21/07/2016 08:41
649181;Google;Apresentação;120;0;21/07/2016 08:21;21/07/2016 08:31
649156;Google;Apresentação;70;0;21/07/2016 08:04;21/07/2016 08:08
649138;Google;Apresentação;120;0;21/07/2016 07:53;21/07/2016 07:57
649130;Orgânico;Amostras;120;0;21/07/2016 07:49;21/07/2016 08:08
649095;Google;Apresentação;120;0;21/07/2016 07:23;21/07/2016 07:26
649091;Google;Apresentação;160;0;21/07/2016 07:22;25/07/2016 09:35
649079;Google;Apresentação;40;0;21/07/2016 07:10;21/07/2016 07:15
649028;Orgânico;Apresentação;110;0;21/07/2016 06:49;21/07/2016 06:53
649023;Google;Qualificado;90;30;21/07/2016 06:45;21/07/2016 07:02
649018;Google;Apresentação;130;0;21/07/2016 06:42;23/07/2016 10:10
649003;Google;Qualificado;220;100;21/07/2016 06:34;21/07/2016 06:34
648999;Google;Qualificado;100;50;21/07/2016 06:32;21/07/2016 07:05
648993;Google;Qualificado;75;10;21/07/2016 06:30;21/07/2016 06:31
648992;Google;Fechado;70;0;21/07/2016 06:30;21/07/2016 06:46
648983;Google;Qualificado;70;10;21/07/2016 06:25;21/07/2016 06:27
648872;Orgânico;Apresentação;70;0;21/07/2016 05:31;21/07/2016 05:45
648813;Indicação;Qualificado;0;0;21/07/2016 04:56;
648798;Google;Amostras;110;0;21/07/2016 04:42;21/07/2016 04:50
648765;Google;Qualificado;105;30;21/07/2016 04:22;21/07/2016 05:15
648707;Orgânico;Apresentação;90;0;20/07/2016 16:49;20/07/2016 16:51
648639;Orgânico;Qualificado;100;30;20/07/2016 15:39;20/07/2016 15:48
648605;Google;Fechado;135;0;20/07/2016 15:02;20/07/2016 15:10
648588;Google;Apresentação;80;0;20/07/2016 14:51;20/07/2016 14:52
648526;Google;Qualificado;120;40;20/07/2016 14:07;20/07/2016 14:12
648518;Google;Amostras;80;0;20/07/2016 14:02;20/07/2016 14:04
648466;Orgânico;Não Elegível;60;0;20/07/2016 13:16;20/07/2016 13:50
648437;Google;Apresentação;60;0;20/07/2016 12:55;20/07/2016 12:56
648434;Orgânico;Não Elegível;80;0;20/07/2016 12:54;20/07/2016 12:58
648322;Google;Apresentação;95;0;20/07/2016 11:42;20/07/2016 11:46
648314;Google;Apresentação;70;0;20/07/2016 11:39;20/07/2016 11:40
648310;Google;Apresentação;170;0;20/07/2016 11:37;20/07/2016 11:39
648293;Google;Apresentação;135;0;20/07/2016 11:24;20/07/2016 11:26
648284;Indicação;Qualificado;0;0;20/07/2016 11:19;
648243;Orgânico;Apresentação;215;0;20/07/2016 10:53;20/07/2016 10:57
648231;Google;Qualificado;85;20;20/07/2016 10:49;20/07/2016 10:52
648219;Google;Amostras;70;0;20/07/2016 10:40;20/07/2016 10:44
648199;Google;Apresentação;120;0;20/07/2016 10:26;20/07/2016 12:13
648191;Google;Qualificado;235;90;20/07/2016 10:19;20/07/2016 10:20
648180;Google;Lead Ruim;60;0;20/07/2016 10:12;20/07/2016 10:51
